Time,Open,High,Low,Close
2025-09-22 00:00:00,97.779,97.823,97.76,97.765
2025-09-22 01:30:00,97.765,97.78,97.644,97.69
2025-09-22 03:00:00,97.69,97.717,97.519,97.538
2025-09-22 04:30:00,97.538,97.566,97.477,97.479
2025-09-22 06:00:00,97.479,97.516,97.412,97.487
2025-09-22 07:30:00,97.487,97.504,97.392,97.421
2025-09-22 09:00:00,97.421,97.554,97.394,97.531
2025-09-22 10:30:00,97.531,97.558,97.467,97.486
2025-09-22 12:00:00,97.486,97.5,97.375,97.39
2025-09-22 13:30:00,97.39,97.393,97.323,97.341
2025-09-22 15:00:00,97.341,97.349,97.309,97.334
2025-09-22 16:30:00,97.334,97.352,97.305,97.333
2025-09-22 18:00:00,97.333,97.333,97.299,97.318
2025-09-22 19:30:00,97.318,97.355,97.283,97.285
2025-09-22 21:00:00,97.285,97.31,97.199,97.309
2025-09-22 22:30:00,97.309,97.37,97.298,97.302
2025-09-23 00:00:00,97.302,97.379,97.287,97.324
2025-09-23 01:30:00,97.324,97.395,97.291,97.356
2025-09-23 03:00:00,97.356,97.456,97.333,97.347
2025-09-23 04:30:00,97.347,97.39,97.229,97.299
2025-09-23 06:00:00,97.299,97.374,97.261,97.346
2025-09-23 07:30:00,97.346,97.401,97.311,97.318
2025-09-23 09:00:00,97.318,97.423,97.26,97.345
2025-09-23 10:30:00,97.345,97.412,97.304,97.35
2025-09-23 12:00:00,97.35,97.395,97.237,97.259
2025-09-23 13:30:00,97.259,97.279,97.206,97.264
2025-09-23 15:00:00,97.264,97.288,97.209,97.234
2025-09-23 16:30:00,97.234,97.259,97.227,97.234
2025-09-23 18:00:00,97.234,97.239,97.21,97.239
2025-09-23 19:30:00,97.239,97.322,97.221,97.319
2025-09-23 21:00:00,97.319,97.361,97.31,97.346
2025-09-23 22:30:00,97.346,97.372,97.327,97.369
2025-09-24 00:00:00,97.369,97.38,97.329,97.341
2025-09-24 01:30:00,97.341,97.467,97.339,97.452
2025-09-24 03:00:00,97.452,97.581,97.413,97.577
2025-09-24 04:30:00,97.577,97.641,97.555,97.604
2025-09-24 06:00:00,97.604,97.748,97.597,97.741
2025-09-24 07:30:00,97.741,97.838,97.677,97.807
2025-09-24 09:00:00,97.807,97.921,97.802,97.838
2025-09-24 10:30:00,97.838,97.857,97.783,97.832
2025-09-24 12:00:00,97.832,97.913,97.819,97.846
2025-09-24 13:30:00,97.846,97.897,97.841,97.873
2025-09-24 15:00:00,97.873,97.903,97.857,97.868
2025-09-24 16:30:00,97.868,97.886,97.844,97.852
2025-09-24 18:00:00,97.852,97.854,97.819,97.819
2025-09-24 19:30:00,97.819,97.837,97.768,97.772
2025-09-24 21:00:00,97.772,97.846,97.761,97.786
2025-09-24 22:30:00,97.786,97.787,97.74,97.746
2025-09-25 00:00:00,97.746,97.811,97.737,97.811
2025-09-25 01:30:00,97.811,97.861,97.769,97.794
2025-09-25 03:00:00,97.794,97.914,97.78,97.848
2025-09-25 04:30:00,97.848,97.882,97.761,97.813
2025-09-25 06:00:00,97.813,97.882,97.765,97.858
2025-09-25 07:30:00,97.858,98.268,97.848,98.192
2025-09-25 09:00:00,98.192,98.326,98.105,98.294
2025-09-25 10:30:00,98.294,98.456,98.294,98.416
2025-09-25 12:00:00,98.416,98.56,98.339,98.558
2025-09-25 13:30:00,98.558,98.605,98.496,98.553
2025-09-25 15:00:00,98.553,98.556,98.456,98.459
2025-09-25 16:30:00,98.459,98.485,98.435,98.482
2025-09-25 18:00:00,98.482,98.495,98.449,98.495
2025-09-25 19:30:00,98.495,98.53,98.418,98.419
2025-09-25 21:00:00,98.419,98.472,98.391,98.391
2025-09-25 22:30:00,98.391,98.403,98.369,98.375
2025-09-26 00:00:00,98.375,98.399,98.344,98.346
2025-09-26 01:30:00,98.346,98.416,98.341,98.358
2025-09-26 03:00:00,98.358,98.456,98.338,98.358
2025-09-26 04:30:00,98.358,98.411,98.308,98.401
2025-09-26 06:00:00,98.401,98.511,98.388,98.469
2025-09-26 07:30:00,98.469,98.47,98.3,98.321
2025-09-26 09:00:00,98.321,98.355,98.219,98.267
2025-09-26 10:30:00,98.267,98.279,98.166,98.243
2025-09-26 12:00:00,98.243,98.275,98.195,98.198
2025-09-26 13:30:00,98.198,98.208,98.134,98.151
2025-09-26 15:00:00,98.151,98.195,98.136,98.163
2025-09-26 16:30:00,98.163,98.195,98.16,98.182
