Time,Open,High,Low,Close
2025-07-13 18:00:00,97.959,98.001,97.872,97.974
2025-07-13 18:48:00,97.974,98.03,97.909,97.928
2025-07-13 19:36:00,97.928,97.948,97.823,97.831
2025-07-13 20:24:00,97.831,97.862,97.784,97.794
2025-07-13 21:12:00,97.794,97.884,97.765,97.88
2025-07-13 22:00:00,97.88,97.979,97.848,97.964
2025-07-13 22:48:00,97.964,97.974,97.922,97.948
2025-07-13 23:36:00,97.948,97.963,97.883,97.951
2025-07-14 00:24:00,97.951,97.997,97.91,97.957
2025-07-14 01:12:00,97.957,98.039,97.937,98.007
2025-07-14 02:00:00,98.007,98.1,98,98.032
2025-07-14 02:48:00,98.032,98.045,97.93,97.932
2025-07-14 03:36:00,97.932,97.932,97.864,97.92
2025-07-14 04:24:00,97.92,97.949,97.873,97.927
2025-07-14 05:12:00,97.927,97.929,97.863,97.867
2025-07-14 06:00:00,97.867,97.874,97.824,97.855
2025-07-14 06:48:00,97.855,97.874,97.816,97.855
2025-07-14 07:36:00,97.855,97.898,97.836,97.858
2025-07-14 08:24:00,97.858,97.984,97.858,97.967
2025-07-14 09:12:00,97.967,97.994,97.912,97.924
2025-07-14 10:00:00,97.924,97.959,97.867,97.906
2025-07-14 10:48:00,97.906,98.01,97.903,97.923
2025-07-14 11:36:00,97.923,98.132,97.875,98.097
2025-07-14 12:24:00,98.097,98.128,98.076,98.123
2025-07-14 13:12:00,98.123,98.136,98.102,98.118
2025-07-14 14:00:00,98.118,98.12,98.057,98.064
2025-07-14 14:48:00,98.064,98.11,98.063,98.09
2025-07-14 15:36:00,98.09,98.113,98.082,98.101
2025-07-14 16:24:00,98.101,98.127,98.09,98.123
2025-07-14 17:12:00,98.123,98.124,98.096,98.11
2025-07-14 18:00:00,98.11,98.137,98.097,98.137
2025-07-14 18:48:00,98.137,98.137,98.127,98.127
2025-07-14 19:36:00,98.127,98.127,98.046,98.055
2025-07-14 20:24:00,98.055,98.098,98.02,98.08
2025-07-14 21:12:00,98.08,98.104,98.047,98.087
2025-07-14 22:00:00,98.087,98.113,98.042,98.057
2025-07-14 22:48:00,98.057,98.06,98.017,98.045
2025-07-14 23:36:00,98.045,98.048,98.01,98.026
2025-07-15 00:24:00,98.026,98.056,98.007,98.009
2025-07-15 01:12:00,98.009,98.012,97.963,97.968
2025-07-15 02:00:00,97.968,98.003,97.957,97.993
2025-07-15 02:48:00,97.993,98.077,97.953,97.967
2025-07-15 03:36:00,97.967,97.982,97.934,97.954
2025-07-15 04:24:00,97.954,97.994,97.931,97.945
2025-07-15 05:12:00,97.945,97.997,97.944,97.972
2025-07-15 06:00:00,97.972,98.032,97.955,98.005
2025-07-15 06:48:00,98.005,98.091,97.976,98.075
2025-07-15 07:36:00,98.075,98.126,98.073,98.089
2025-07-15 08:24:00,98.089,98.159,97.939,98.102
2025-07-15 09:12:00,98.102,98.367,98.066,98.344
2025-07-15 10:00:00,98.344,98.541,98.34,98.514
2025-07-15 10:48:00,98.514,98.651,98.51,98.641
2025-07-15 11:36:00,98.641,98.647,98.503,98.607
2025-07-15 12:24:00,98.607,98.691,98.607,98.67
2025-07-15 13:12:00,98.67,98.699,98.641,98.666
2025-07-15 14:00:00,98.666,98.673,98.615,98.615
2025-07-15 14:48:00,98.615,98.647,98.606,98.639
2025-07-15 15:36:00,98.639,98.647,98.621,98.631
2025-07-15 16:24:00,98.631,98.652,98.62,98.644
2025-07-15 17:12:00,98.644,98.644,98.629,98.634
2025-07-15 18:00:00,98.634,98.645,98.583,98.583
2025-07-15 19:36:00,98.583,98.63,98.572,98.627
2025-07-15 20:24:00,98.627,98.627,98.544,98.569
2025-07-15 21:12:00,98.569,98.573,98.53,98.551
2025-07-15 22:00:00,98.551,98.611,98.551,98.605
2025-07-15 22:48:00,98.605,98.605,98.55,98.576
2025-07-15 23:36:00,98.576,98.628,98.575,98.595
2025-07-16 00:24:00,98.595,98.598,98.529,98.543
2025-07-16 01:12:00,98.543,98.553,98.509,98.51
2025-07-16 02:00:00,98.51,98.517,98.452,98.484
2025-07-16 02:48:00,98.484,98.524,98.437,98.52
2025-07-16 03:36:00,98.52,98.574,98.489,98.52
2025-07-16 04:24:00,98.52,98.544,98.498,98.535
2025-07-16 05:12:00,98.535,98.572,98.525,98.557
2025-07-16 06:00:00,98.557,98.586,98.526,98.538
2025-07-16 06:48:00,98.538,98.596,98.501,98.569
2025-07-16 07:36:00,98.569,98.695,98.568,98.687
2025-07-16 08:24:00,98.687,98.697,98.534,98.678
2025-07-16 09:12:00,98.678,98.912,98.678,98.835
2025-07-16 10:00:00,98.835,98.893,98.797,98.837
2025-07-16 10:48:00,98.837,98.884,97.714,97.913
2025-07-16 11:36:00,97.913,98.493,97.769,98.342
2025-07-16 12:24:00,98.342,98.412,98.198,98.221
2025-07-16 13:12:00,98.221,98.307,98.144,98.277
2025-07-16 14:00:00,98.277,98.347,98.266,98.339
2025-07-16 14:48:00,98.339,98.439,98.336,98.359
2025-07-16 15:36:00,98.359,98.365,98.278,98.288
2025-07-16 16:24:00,98.288,98.325,98.28,98.295
2025-07-16 17:12:00,98.295,98.318,98.292,98.308
2025-07-16 18:00:00,98.308,98.349,98.274,98.349
2025-07-16 19:36:00,98.349,98.412,98.335,98.406
2025-07-16 20:24:00,98.406,98.499,98.403,98.478
2025-07-16 21:12:00,98.478,98.532,98.421,98.425
2025-07-16 22:00:00,98.425,98.516,98.424,98.513
2025-07-16 22:48:00,98.513,98.561,98.503,98.549
2025-07-16 23:36:00,98.549,98.559,98.519,98.532
2025-07-17 00:24:00,98.532,98.538,98.462,98.477
2025-07-17 01:12:00,98.477,98.526,98.46,98.524
2025-07-17 02:00:00,98.524,98.812,98.521,98.779
2025-07-17 02:48:00,98.779,98.804,98.679,98.679
2025-07-17 03:36:00,98.679,98.734,98.658,98.673
2025-07-17 04:24:00,98.673,98.681,98.593,98.636
2025-07-17 05:12:00,98.636,98.718,98.634,98.708
2025-07-17 06:00:00,98.708,98.766,98.698,98.723
2025-07-17 06:48:00,98.723,98.803,98.71,98.794
2025-07-17 07:36:00,98.794,98.846,98.738,98.751
2025-07-17 08:24:00,98.751,98.95,98.645,98.67
2025-07-17 09:12:00,98.67,98.759,98.666,98.721
2025-07-17 10:00:00,98.721,98.779,98.661,98.7
2025-07-17 10:48:00,98.7,98.72,98.645,98.664
2025-07-17 11:36:00,98.664,98.665,98.6,98.625
2025-07-17 12:24:00,98.625,98.752,98.606,98.699
2025-07-17 13:12:00,98.699,98.748,98.689,98.731
2025-07-17 14:00:00,98.731,98.767,98.71,98.719
2025-07-17 14:48:00,98.719,98.752,98.638,98.638
2025-07-17 15:36:00,98.638,98.645,98.617,98.637
2025-07-17 16:24:00,98.637,98.676,98.634,98.653
2025-07-17 17:12:00,98.653,98.658,98.633,98.633
2025-07-17 18:00:00,98.633,98.634,98.487,98.487
2025-07-17 19:36:00,98.487,98.509,98.461,98.476
2025-07-17 20:24:00,98.476,98.495,98.429,98.464
2025-07-17 21:12:00,98.464,98.49,98.391,98.436
2025-07-17 22:00:00,98.436,98.473,98.422,98.428
2025-07-17 22:48:00,98.428,98.457,98.411,98.451
2025-07-17 23:36:00,98.451,98.517,98.447,98.506
2025-07-18 00:24:00,98.506,98.528,98.492,98.522
2025-07-18 01:12:00,98.522,98.571,98.52,98.539
2025-07-18 02:00:00,98.539,98.575,98.505,98.522
2025-07-18 02:48:00,98.522,98.531,98.439,98.471
2025-07-18 03:36:00,98.471,98.498,98.365,98.385
2025-07-18 04:24:00,98.385,98.388,98.316,98.347
2025-07-18 05:12:00,98.347,98.404,98.332,98.401
2025-07-18 06:00:00,98.401,98.407,98.333,98.347
2025-07-18 06:48:00,98.347,98.365,98.279,98.288
2025-07-18 07:36:00,98.288,98.33,98.19,98.195
2025-07-18 08:24:00,98.195,98.293,98.193,98.253
2025-07-18 09:12:00,98.253,98.259,98.115,98.133
2025-07-18 10:00:00,98.133,98.274,98.099,98.237
2025-07-18 10:48:00,98.237,98.312,98.225,98.236
2025-07-18 11:36:00,98.236,98.405,98.225,98.402
2025-07-18 12:24:00,98.402,98.446,98.359,98.441
2025-07-18 13:12:00,98.441,98.509,98.437,98.444
2025-07-18 14:00:00,98.444,98.496,98.435,98.477
2025-07-18 14:48:00,98.477,98.518,98.466,98.506
2025-07-18 15:36:00,98.506,98.514,98.451,98.462
2025-07-18 16:24:00,98.462,98.507,98.451,98.463
