Time,Open,High,Low,Close
2025-07-13 18:00:00,97.959,98.03,97.872,98.005
2025-07-13 19:12:00,98.005,98.009,97.823,97.831
2025-07-13 20:24:00,97.831,97.862,97.765,97.805
2025-07-13 21:36:00,97.805,97.979,97.801,97.964
2025-07-13 22:48:00,97.964,97.974,97.883,97.918
2025-07-14 00:00:00,97.918,97.997,97.91,97.957
2025-07-14 01:12:00,97.957,98.1,97.937,98.071
2025-07-14 02:24:00,98.071,98.091,97.93,97.932
2025-07-14 03:36:00,97.932,97.932,97.864,97.89
2025-07-14 04:48:00,97.89,97.949,97.863,97.867
2025-07-14 06:00:00,97.867,97.874,97.821,97.826
2025-07-14 07:12:00,97.826,97.898,97.816,97.858
2025-07-14 08:24:00,97.858,97.994,97.858,97.925
2025-07-14 09:36:00,97.925,97.959,97.867,97.906
2025-07-14 10:48:00,97.906,98.088,97.875,98.065
2025-07-14 12:00:00,98.065,98.132,98.043,98.123
2025-07-14 13:12:00,98.123,98.136,98.102,98.109
2025-07-14 14:24:00,98.109,98.115,98.057,98.09
2025-07-14 15:36:00,98.09,98.113,98.082,98.105
2025-07-14 16:48:00,98.105,98.127,98.095,98.11
2025-07-14 18:00:00,98.11,98.137,98.097,98.137
2025-07-14 19:12:00,98.137,98.137,98.046,98.055
2025-07-14 20:24:00,98.055,98.104,98.02,98.103
2025-07-14 21:36:00,98.103,98.113,98.042,98.057
2025-07-14 22:48:00,98.057,98.06,98.017,98.041
2025-07-15 00:00:00,98.041,98.056,98.007,98.009
2025-07-15 01:12:00,98.009,98.012,97.957,97.973
2025-07-15 02:24:00,97.973,98.077,97.953,97.967
2025-07-15 03:36:00,97.967,97.994,97.934,97.969
2025-07-15 04:48:00,97.969,97.997,97.931,97.972
2025-07-15 06:00:00,97.972,98.032,97.955,98.031
2025-07-15 07:12:00,98.031,98.126,98.026,98.089
2025-07-15 08:24:00,98.089,98.296,97.939,98.282
2025-07-15 09:36:00,98.282,98.541,98.255,98.514
2025-07-15 10:48:00,98.514,98.651,98.51,98.518
2025-07-15 12:00:00,98.518,98.691,98.503,98.67
2025-07-15 13:12:00,98.67,98.699,98.619,98.638
2025-07-15 14:24:00,98.638,98.651,98.606,98.639
2025-07-15 15:36:00,98.639,98.652,98.621,98.647
2025-07-15 16:48:00,98.647,98.648,98.62,98.634
2025-07-15 18:00:00,98.634,98.645,98.583,98.583
2025-07-15 19:12:00,98.583,98.63,98.572,98.627
2025-07-15 20:24:00,98.627,98.627,98.536,98.539
2025-07-15 21:36:00,98.539,98.611,98.53,98.605
2025-07-15 22:48:00,98.605,98.628,98.55,98.598
2025-07-16 00:00:00,98.598,98.607,98.529,98.543
2025-07-16 01:12:00,98.543,98.553,98.47,98.484
2025-07-16 02:24:00,98.484,98.524,98.437,98.52
2025-07-16 03:36:00,98.52,98.574,98.489,98.499
2025-07-16 04:48:00,98.499,98.572,98.499,98.557
2025-07-16 06:00:00,98.557,98.586,98.501,98.52
2025-07-16 07:12:00,98.52,98.695,98.518,98.687
2025-07-16 08:24:00,98.687,98.812,98.534,98.807
2025-07-16 09:36:00,98.807,98.912,98.769,98.837
2025-07-16 10:48:00,98.837,98.884,97.714,98.385
2025-07-16 12:00:00,98.385,98.493,98.186,98.221
2025-07-16 13:12:00,98.221,98.329,98.144,98.315
2025-07-16 14:24:00,98.315,98.439,98.302,98.359
2025-07-16 15:36:00,98.359,98.365,98.278,98.296
2025-07-16 16:48:00,98.296,98.318,98.28,98.308
2025-07-16 18:00:00,98.308,98.349,98.274,98.349
2025-07-16 19:12:00,98.349,98.412,98.335,98.406
2025-07-16 20:24:00,98.406,98.532,98.403,98.506
2025-07-16 21:36:00,98.506,98.516,98.421,98.513
2025-07-16 22:48:00,98.513,98.561,98.503,98.52
2025-07-17 00:00:00,98.52,98.548,98.462,98.477
2025-07-17 01:12:00,98.477,98.733,98.46,98.733
2025-07-17 02:24:00,98.733,98.812,98.679,98.679
2025-07-17 03:36:00,98.679,98.734,98.612,98.651
2025-07-17 04:48:00,98.651,98.718,98.593,98.708
2025-07-17 06:00:00,98.708,98.766,98.698,98.732
2025-07-17 07:12:00,98.732,98.846,98.72,98.751
2025-07-17 08:24:00,98.751,98.95,98.645,98.725
2025-07-17 09:36:00,98.725,98.779,98.661,98.7
2025-07-17 10:48:00,98.7,98.72,98.6,98.645
2025-07-17 12:00:00,98.645,98.752,98.606,98.699
2025-07-17 13:12:00,98.699,98.767,98.689,98.756
2025-07-17 14:24:00,98.756,98.756,98.638,98.638
2025-07-17 15:36:00,98.638,98.662,98.617,98.644
2025-07-17 16:48:00,98.644,98.676,98.633,98.633
