Time,Open,High,Low,Close
2025-08-12 17:12:00-04:00,98.075,98.095,98.023,98.023
2025-08-12 19:36:00-04:00,98.023,98.086,98.018,98.068
2025-08-12 20:24:00-04:00,98.068,98.078,98.003,98.003
2025-08-12 21:12:00-04:00,98.003,98.086,97.998,98.08
2025-08-12 22:00:00-04:00,98.08,98.13,98.028,98.051
2025-08-12 22:48:00-04:00,98.051,98.064,98.021,98.034
2025-08-12 23:36:00-04:00,98.034,98.049,98.004,98.039
2025-08-13 00:24:00-04:00,98.039,98.055,98.016,98.019
2025-08-13 01:12:00-04:00,98.019,98.077,98.019,98.052
2025-08-13 02:00:00-04:00,98.052,98.052,97.936,97.937
2025-08-13 02:48:00-04:00,97.937,97.95,97.791,97.801
2025-08-13 03:36:00-04:00,97.801,97.812,97.705,97.706
2025-08-13 04:24:00-04:00,97.706,97.763,97.696,97.707
2025-08-13 05:12:00-04:00,97.707,97.713,97.626,97.629
2025-08-13 06:00:00-04:00,97.629,97.72,97.629,97.707
2025-08-13 06:48:00-04:00,97.707,97.787,97.701,97.763
2025-08-13 07:36:00-04:00,97.763,97.779,97.677,97.696
2025-08-13 08:24:00-04:00,97.696,97.88,97.696,97.858
2025-08-13 09:12:00-04:00,97.858,97.875,97.768,97.775
2025-08-13 10:00:00-04:00,97.775,97.79,97.664,97.744
2025-08-13 10:48:00-04:00,97.744,97.777,97.689,97.69
2025-08-13 11:36:00-04:00,97.69,97.781,97.689,97.769
2025-08-13 12:24:00-04:00,97.769,97.797,97.732,97.78
2025-08-13 13:12:00-04:00,97.78,97.821,97.761,97.812
2025-08-13 14:00:00-04:00,97.812,97.873,97.812,97.863
2025-08-13 14:48:00-04:00,97.863,97.863,97.813,97.836
2025-08-13 15:36:00-04:00,97.836,97.854,97.803,97.804
2025-08-13 16:24:00-04:00,97.804,97.808,97.779,97.801
2025-08-13 17:12:00-04:00,97.801,97.81,97.74,97.74
2025-08-13 19:36:00-04:00,97.74,97.742,97.684,97.714
2025-08-13 20:24:00-04:00,97.714,97.716,97.655,97.666
2025-08-13 21:12:00-04:00,97.666,97.686,97.632,97.659
2025-08-13 22:00:00-04:00,97.659,97.77,97.659,97.737
2025-08-13 22:48:00-04:00,97.737,97.768,97.731,97.736
2025-08-13 23:36:00-04:00,97.736,97.75,97.697,97.7
2025-08-14 00:24:00-04:00,97.7,97.725,97.695,97.722
2025-08-14 01:12:00-04:00,97.722,97.774,97.716,97.739
2025-08-14 02:00:00-04:00,97.739,97.767,97.684,97.767
2025-08-14 02:48:00-04:00,97.767,97.86,97.767,97.833
2025-08-14 03:36:00-04:00,97.833,97.919,97.806,97.854
2025-08-14 04:24:00-04:00,97.854,97.937,97.828,97.84
2025-08-14 05:12:00-04:00,97.84,97.871,97.811,97.863
2025-08-14 06:00:00-04:00,97.863,97.871,97.753,97.803
2025-08-14 06:48:00-04:00,97.803,97.856,97.771,97.819
2025-08-14 07:36:00-04:00,97.819,97.862,97.795,97.814
2025-08-14 08:24:00-04:00,97.814,98.112,97.81,98.041
2025-08-14 09:12:00-04:00,98.041,98.166,97.99,98.165
2025-08-14 10:00:00-04:00,98.165,98.243,98.049,98.065
2025-08-14 10:48:00-04:00,98.065,98.214,98.051,98.214
2025-08-14 11:36:00-04:00,98.214,98.315,98.201,98.272
2025-08-14 12:24:00-04:00,98.272,98.322,98.234,98.235
2025-08-14 13:12:00-04:00,98.235,98.319,98.229,98.276
2025-08-14 14:00:00-04:00,98.276,98.314,98.253,98.272
2025-08-14 14:48:00-04:00,98.272,98.273,98.19,98.194
2025-08-14 15:36:00-04:00,98.194,98.216,98.182,98.209
2025-08-14 16:24:00-04:00,98.209,98.225,98.195,98.206
2025-08-14 17:12:00-04:00,98.206,98.213,98.184,98.184
2025-08-14 19:36:00-04:00,98.184,98.214,98.169,98.172
2025-08-14 20:24:00-04:00,98.172,98.199,98.134,98.167
2025-08-14 21:12:00-04:00,98.167,98.173,98.091,98.126
2025-08-14 22:00:00-04:00,98.126,98.155,98.098,98.109
2025-08-14 22:48:00-04:00,98.109,98.116,98.057,98.06
2025-08-14 23:36:00-04:00,98.06,98.074,98.038,98.068
2025-08-15 00:24:00-04:00,98.068,98.07,98.039,98.046
2025-08-15 01:12:00-04:00,98.046,98.051,97.998,97.999
2025-08-15 02:00:00-04:00,97.999,98.044,97.973,97.982
2025-08-15 02:48:00-04:00,97.982,97.998,97.922,97.971
2025-08-15 03:36:00-04:00,97.971,97.974,97.891,97.919
2025-08-15 04:24:00-04:00,97.919,97.947,97.874,97.875
2025-08-15 05:12:00-04:00,97.875,97.904,97.854,97.878
2025-08-15 06:00:00-04:00,97.878,97.928,97.848,97.928
2025-08-15 06:48:00-04:00,97.928,97.928,97.855,97.879
2025-08-15 07:36:00-04:00,97.879,97.929,97.858,97.917
2025-08-15 08:24:00-04:00,97.917,98.002,97.792,97.846
2025-08-15 09:12:00-04:00,97.846,97.93,97.761,97.811
2025-08-15 10:00:00-04:00,97.811,97.818,97.725,97.736
2025-08-15 10:48:00-04:00,97.736,97.816,97.728,97.743
2025-08-15 11:36:00-04:00,97.743,97.84,97.743,97.836
2025-08-15 12:24:00-04:00,97.836,97.87,97.829,97.841
2025-08-15 13:12:00-04:00,97.841,97.878,97.833,97.843
2025-08-15 14:00:00-04:00,97.843,97.883,97.828,97.86
2025-08-15 14:48:00-04:00,97.86,97.873,97.839,97.857
2025-08-15 15:36:00-04:00,97.857,97.87,97.816,97.843
2025-08-15 16:24:00-04:00,97.843,97.867,97.837,97.839
