Time,Open,High,Low,Close
2025-09-14 18:00:00,97.626,97.652,97.607,97.651
2025-09-14 19:12:00,97.651,97.676,97.645,97.676
2025-09-14 20:24:00,97.676,97.688,97.635,97.637
2025-09-14 21:36:00,97.637,97.662,97.628,97.638
2025-09-14 22:48:00,97.638,97.64,97.579,97.598
2025-09-15 00:00:00,97.598,97.603,97.564,97.592
2025-09-15 01:12:00,97.592,97.687,97.592,97.678
2025-09-15 02:24:00,97.678,97.702,97.51,97.517
2025-09-15 03:36:00,97.517,97.591,97.492,97.556
2025-09-15 04:48:00,97.556,97.567,97.447,97.483
2025-09-15 06:00:00,97.483,97.483,97.357,97.413
2025-09-15 07:12:00,97.413,97.421,97.314,97.33
2025-09-15 08:24:00,97.33,97.399,97.298,97.365
2025-09-15 09:36:00,97.365,97.46,97.343,97.433
2025-09-15 10:48:00,97.433,97.433,97.289,97.297
2025-09-15 12:00:00,97.297,97.397,97.273,97.371
2025-09-15 13:12:00,97.371,97.387,97.273,97.299
2025-09-15 14:24:00,97.299,97.317,97.28,97.285
2025-09-15 15:36:00,97.285,97.36,97.282,97.352
2025-09-15 16:48:00,97.352,97.362,97.319,97.322
2025-09-15 18:00:00,97.322,97.344,97.32,97.338
2025-09-15 19:12:00,97.338,97.353,97.322,97.35
2025-09-15 20:24:00,97.35,97.388,97.343,97.369
2025-09-15 21:36:00,97.369,97.369,97.237,97.247
2025-09-15 22:48:00,97.247,97.255,97.161,97.21
2025-09-16 00:00:00,97.21,97.247,97.2,97.2
2025-09-16 01:12:00,97.2,97.244,97.113,97.13
2025-09-16 02:24:00,97.13,97.181,97.04,97.093
2025-09-16 03:36:00,97.093,97.149,97.051,97.137
2025-09-16 04:48:00,97.137,97.141,96.963,97
2025-09-16 06:00:00,97,97.076,96.993,97.073
2025-09-16 07:12:00,97.073,97.079,96.932,97.045
2025-09-16 08:24:00,97.045,97.143,96.892,96.916
2025-09-16 09:36:00,96.916,96.965,96.738,96.776
2025-09-16 10:48:00,96.776,96.851,96.722,96.762
2025-09-16 12:00:00,96.762,96.766,96.603,96.617
2025-09-16 13:12:00,96.617,96.645,96.556,96.618
2025-09-16 14:24:00,96.618,96.679,96.611,96.677
2025-09-16 15:36:00,96.677,96.698,96.643,96.672
2025-09-16 16:48:00,96.672,96.685,96.638,96.665
2025-09-16 18:00:00,96.665,96.665,96.617,96.617
2025-09-16 19:12:00,96.617,96.641,96.586,96.6
2025-09-16 20:24:00,96.6,96.751,96.599,96.746
2025-09-16 21:36:00,96.746,96.754,96.707,96.732
2025-09-16 22:48:00,96.732,96.753,96.71,96.748
2025-09-17 00:00:00,96.748,96.752,96.69,96.696
2025-09-17 01:12:00,96.696,96.752,96.691,96.72
2025-09-17 02:24:00,96.72,96.844,96.716,96.81
2025-09-17 03:36:00,96.81,96.834,96.745,96.749
2025-09-17 04:48:00,96.749,96.792,96.725,96.756
2025-09-17 06:00:00,96.756,96.836,96.738,96.776
2025-09-17 07:12:00,96.776,96.83,96.744,96.819
2025-09-17 08:24:00,96.819,96.838,96.738,96.738
2025-09-17 09:36:00,96.738,96.762,96.668,96.723
2025-09-17 10:48:00,96.723,96.78,96.712,96.771
2025-09-17 12:00:00,96.771,96.784,96.694,96.739
2025-09-17 13:12:00,96.739,96.764,96.218,96.407
2025-09-17 14:24:00,96.407,96.998,96.407,96.85
2025-09-17 15:36:00,96.85,97.072,96.83,96.999
2025-09-17 16:48:00,96.999,97.046,96.998,97.013
2025-09-17 18:00:00,97.013,97.015,96.926,96.926
2025-09-17 19:12:00,96.926,97.03,96.922,96.985
2025-09-17 20:24:00,96.985,97.087,96.934,97.037
2025-09-17 21:36:00,97.037,97.099,96.985,97.002
2025-09-17 22:48:00,97.002,97.056,96.971,97.055
2025-09-18 00:00:00,97.055,97.201,97.047,97.199
2025-09-18 01:12:00,97.199,97.311,97.145,97.26
2025-09-18 02:24:00,97.26,97.269,96.996,97.015
2025-09-18 03:36:00,97.015,97.033,96.897,96.979
2025-09-18 04:48:00,96.979,96.994,96.837,96.908
2025-09-18 06:00:00,96.908,96.98,96.885,96.98
2025-09-18 07:12:00,96.98,97.077,96.95,97.069
2025-09-18 08:24:00,97.069,97.448,97.052,97.44
2025-09-18 09:36:00,97.44,97.604,97.375,97.429
2025-09-18 10:48:00,97.429,97.478,97.35,97.41
2025-09-18 12:00:00,97.41,97.459,97.327,97.327
2025-09-18 13:12:00,97.327,97.377,97.302,97.363
2025-09-18 14:24:00,97.363,97.392,97.324,97.371
2025-09-18 15:36:00,97.371,97.401,97.367,97.387
2025-09-18 16:48:00,97.387,97.4,97.337,97.356
2025-09-18 18:00:00,97.356,97.363,97.344,97.344
2025-09-18 19:12:00,97.344,97.436,97.329,97.425
2025-09-18 20:24:00,97.425,97.446,97.353,97.39
2025-09-18 21:36:00,97.39,97.47,97.386,97.425
2025-09-18 22:48:00,97.425,97.429,97.282,97.358
2025-09-19 00:00:00,97.358,97.417,97.27,97.385
2025-09-19 01:12:00,97.385,97.5,97.367,97.465
2025-09-19 02:24:00,97.465,97.592,97.435,97.464
2025-09-19 03:36:00,97.464,97.629,97.429,97.583
2025-09-19 04:48:00,97.583,97.594,97.505,97.57
2025-09-19 06:00:00,97.57,97.619,97.528,97.609
2025-09-19 07:12:00,97.609,97.776,97.571,97.772
2025-09-19 08:24:00,97.772,97.809,97.591,97.618
2025-09-19 09:36:00,97.618,97.627,97.505,97.553
2025-09-19 10:48:00,97.553,97.694,97.531,97.592
2025-09-19 12:00:00,97.592,97.672,97.571,97.602
2025-09-19 13:12:00,97.602,97.639,97.593,97.633
2025-09-19 14:24:00,97.633,97.663,97.622,97.655
2025-09-19 15:36:00,97.655,97.692,97.621,97.668
2025-09-19 16:48:00,97.668,97.687,97.646,97.649
2025-09-21 18:00:00,97.649,97.702,97.634,97.701
2025-09-21 19:12:00,97.701,97.773,97.69,97.743
2025-09-21 20:24:00,97.743,97.813,97.702,97.724
2025-09-21 21:36:00,97.724,97.81,97.721,97.798
2025-09-21 22:48:00,97.798,97.809,97.76,97.779
2025-09-22 00:00:00,97.779,97.823,97.779,97.786
2025-09-22 01:12:00,97.786,97.788,97.697,97.703
2025-09-22 02:24:00,97.703,97.717,97.614,97.663
2025-09-22 03:36:00,97.663,97.672,97.505,97.525
2025-09-22 04:48:00,97.525,97.566,97.477,97.479
2025-09-22 06:00:00,97.479,97.508,97.412,97.505
2025-09-22 07:12:00,97.505,97.516,97.416,97.48
2025-09-22 08:24:00,97.48,97.504,97.392,97.448
2025-09-22 09:36:00,97.448,97.558,97.428,97.501
2025-09-22 10:48:00,97.501,97.545,97.467,97.486
2025-09-22 12:00:00,97.486,97.5,97.375,97.412
2025-09-22 13:12:00,97.412,97.416,97.323,97.355
2025-09-22 14:24:00,97.355,97.368,97.325,97.33
2025-09-22 15:36:00,97.33,97.344,97.309,97.323
2025-09-22 16:48:00,97.323,97.352,97.305,97.333
2025-09-22 18:00:00,97.333,97.333,97.299,97.318
2025-09-22 19:12:00,97.318,97.355,97.318,97.342
2025-09-22 20:24:00,97.342,97.348,97.264,97.264
2025-09-22 21:36:00,97.264,97.333,97.199,97.312
2025-09-22 22:48:00,97.312,97.37,97.298,97.302
