Time,Open,High,Low,Close
2025-09-21 18:00:00,97.649,97.731,97.634,97.728
2025-09-21 20:00:00,97.728,97.813,97.702,97.764
2025-09-21 22:00:00,97.764,97.81,97.757,97.779
2025-09-22 00:00:00,97.779,97.823,97.734,97.734
2025-09-22 02:00:00,97.734,97.741,97.614,97.665
2025-09-22 04:00:00,97.665,97.672,97.477,97.479
2025-09-22 06:00:00,97.479,97.516,97.412,97.457
2025-09-22 08:00:00,97.457,97.526,97.392,97.459
2025-09-22 10:00:00,97.459,97.558,97.457,97.486
2025-09-22 12:00:00,97.486,97.5,97.337,97.339
2025-09-22 14:00:00,97.339,97.368,97.309,97.327
2025-09-22 16:00:00,97.327,97.352,97.305,97.333
2025-09-22 18:00:00,97.333,97.334,97.299,97.328
2025-09-22 20:00:00,97.328,97.355,97.199,97.231
2025-09-22 22:00:00,97.231,97.37,97.22,97.302
2025-09-23 00:00:00,97.302,97.379,97.287,97.352
2025-09-23 02:00:00,97.352,97.456,97.291,97.384
2025-09-23 04:00:00,97.384,97.422,97.229,97.299
2025-09-23 06:00:00,97.299,97.374,97.261,97.353
2025-09-23 08:00:00,97.353,97.423,97.26,97.313
2025-09-23 10:00:00,97.313,97.412,97.277,97.35
2025-09-23 12:00:00,97.35,97.395,97.206,97.253
2025-09-23 14:00:00,97.253,97.288,97.209,97.223
2025-09-23 16:00:00,97.223,97.259,97.212,97.234
2025-09-23 18:00:00,97.234,97.25,97.21,97.233
2025-09-23 20:00:00,97.233,97.361,97.221,97.339
2025-09-23 22:00:00,97.339,97.372,97.311,97.369
2025-09-24 00:00:00,97.369,97.406,97.329,97.367
2025-09-24 02:00:00,97.367,97.487,97.339,97.454
2025-09-24 04:00:00,97.454,97.641,97.454,97.604
2025-09-24 06:00:00,97.604,97.754,97.597,97.74
2025-09-24 08:00:00,97.74,97.903,97.677,97.839
2025-09-24 10:00:00,97.839,97.921,97.783,97.832
2025-09-24 12:00:00,97.832,97.913,97.819,97.854
2025-09-24 14:00:00,97.854,97.903,97.85,97.87
2025-09-24 16:00:00,97.87,97.886,97.844,97.852
2025-09-24 18:00:00,97.852,97.854,97.803,97.832
2025-09-24 20:00:00,97.832,97.846,97.761,97.81
2025-09-24 22:00:00,97.81,97.811,97.74,97.746
2025-09-25 00:00:00,97.746,97.834,97.737,97.827
2025-09-25 02:00:00,97.827,97.903,97.769,97.901
2025-09-25 04:00:00,97.901,97.914,97.761,97.813
2025-09-25 06:00:00,97.813,97.909,97.765,97.875
2025-09-25 08:00:00,97.875,98.313,97.848,98.285
2025-09-25 10:00:00,98.285,98.456,98.224,98.416
2025-09-25 12:00:00,98.416,98.56,98.339,98.516
2025-09-25 14:00:00,98.516,98.605,98.476,98.493
2025-09-25 16:00:00,98.493,98.505,98.435,98.482
2025-09-25 18:00:00,98.482,98.508,98.449,98.498
2025-09-25 20:00:00,98.498,98.53,98.402,98.459
2025-09-25 22:00:00,98.459,98.46,98.369,98.375
2025-09-26 00:00:00,98.375,98.399,98.344,98.382
2025-09-26 02:00:00,98.382,98.456,98.338,98.422
2025-09-26 04:00:00,98.422,98.435,98.308,98.401
2025-09-26 06:00:00,98.401,98.511,98.388,98.449
2025-09-26 08:00:00,98.449,98.458,98.236,98.313
2025-09-26 10:00:00,98.313,98.316,98.166,98.243
2025-09-26 12:00:00,98.243,98.275,98.168,98.183
2025-09-26 14:00:00,98.183,98.208,98.134,98.145
2025-09-26 16:00:00,98.145,98.195,98.136,98.165
2025-09-28 18:00:00,98.165,98.181,98.117,98.15
2025-09-28 20:00:00,98.15,98.15,97.976,97.994
2025-09-28 22:00:00,97.994,97.997,97.931,97.959
2025-09-29 00:00:00,97.959,97.979,97.891,97.917
2025-09-29 02:00:00,97.917,97.987,97.867,97.901
2025-09-29 04:00:00,97.901,98.015,97.876,97.972
2025-09-29 06:00:00,97.972,98.06,97.913,97.918
2025-09-29 08:00:00,97.918,98.01,97.774,97.869
2025-09-29 10:00:00,97.869,97.971,97.85,97.912
2025-09-29 12:00:00,97.912,97.969,97.888,97.968
2025-09-29 14:00:00,97.968,97.979,97.922,97.932
